# year	AAA	AA	A	BBB	BB	B	CCC	Default	
0	0	0	0	0	0	0	0	1	
1	0	-4.44089e-16	0.0006	0.0018	0.0106	0.0521	0.1978	0	
2	1.788e-05	0.00017712	0.00087934	0.00300917	0.015263	0.0522292	0.134426	0	
3	5.70915e-05	0.000357608	0.00123297	0.00425011	0.0184914	0.0500659	0.0934637	0	
4	0.000114757	0.0005477	0.00164174	0.00544714	0.0205889	0.0468088	0.0667461	0	
5	0.000188973	0.000751281	0.00208876	0.00655368	0.0218184	0.0431454	0.0491176	0	
6	0.000278506	0.000970336	0.00255935	0.00754404	0.0223973	0.039456	0.0373167	0	
7	0.000382547	0.00120535	0.00304106	0.00840704	0.0224994	0.0359398	0.0292758	0	
8	0.00050052	0.00145571	0.00352352	0.00914133	0.0222606	0.0326896	0.0236802	0	
9	0.00063194	0.00171995	0.00399835	0.00975181	0.0217855	0.0297384	0.0196908	0	
10	0.000776319	0.00199608	0.00445891	0.0102472	0.0211528	0.0270862	0.0167695	0	
11	0.000933101	0.00228178	0.00490013	0.010638	0.0204215	0.0247163	0.0145694	0	
12	0.00110163	0.00257454	0.00531826	0.0109359	0.0196347	0.0226045	0.012865	0	
13	0.00128114	0.00287181	0.00571072	0.0111523	0.0188236	0.0207243	0.0115086	0	
14	0.00147073	0.00317111	0.00607589	0.0112981	0.0180105	0.0190495	0.0104022	0	
15	0.00166944	0.00347009	0.00641291	0.0113837	0.0172108	0.0175558	0.00948018	0	
16	0.00187616	0.00376654	0.00672156	0.0114181	0.0164349	0.0162213	0.0086975	0	
17	0.00208978	0.0040585	0.00700212	0.0114098	0.0156894	0.0150267	0.00802298	0	
18	0.00230909	0.0043442	0.00725523	0.0113659	0.0149785	0.0139548	0.00743444	0	
19	0.00253288	0.00462212	0.00748184	0.011293	0.0143041	0.0129909	0.00691578	0	
20	0.00275995	0.00489094	0.00768311	0.0111963	0.013667	0.0121222	0.00645504	0	
21	0.00298909	0.00514959	0.00786032	0.0110807	0.0130668	0.0113375	0.00604307	0	
22	0.00321913	0.00539719	0.00801483	0.0109502	0.0125026	0.0106271	0.00567278	0	
23	0.00344895	0.00563303	0.00814809	0.0108081	0.0119732	0.00998272	0.00533848	0	
24	0.00367749	0.00585662	0.00826151	0.0106574	0.0114769	0.00939694	0.00503558	0	
25	0.00390373	0.0060676	0.00835651	0.0105003	0.0110118	0.00886343	0.00476025	0	
26	0.00412674	0.00626575	0.00843447	0.010339	0.0105763	0.00837661	0.00450931	0	
27	0.00434568	0.00645098	0.00849674	0.010175	0.0101684	0.00793159	0.00428003	0	
28	0.00455977	0.00662331	0.00854459	0.0100097	0.00978636	0.00752405	0.00407007	0	
29	0.0047683	0.00678285	0.00857923	0.0098442	0.00942842	0.00715022	0.00387742	0	
30	0.00497066	0.0069298	0.0086018	0.00967938	0.00909292	0.00680672	0.00370032	0	
31	0.00516632	0.00706441	0.00861337	0.00951596	0.00877829	0.00649061	0.0035372	0	
32	0.00535482	0.007187	0.00861496	0.0093545	0.00848303	0.00619922	0.00338672	0	
33	0.00553576	0.00729792	0.00860748	0.00919544	0.00820576	0.00593021	0.00324766	0	
34	0.00570884	0.00739756	0.00859181	0.00903912	0.00794516	0.00568149	0.00311894	0	
35	0.00587379	0.00748635	0.00856874	0.00888578	0.00770003	0.00545119	0.00299961	0	
36	0.00603044	0.00756472	0.00853902	0.00873561	0.00746924	0.00523762	0.00288881	0	
37	0.00617866	0.00763312	0.00850331	0.00858872	0.00725174	0.00503927	0.00278577	0	
38	0.00631835	0.00769201	0.00846223	0.00844519	0.00704658	0.00485481	0.00268981	0	
39	0.00644951	0.00774186	0.00841637	0.00830505	0.00685285	0.004683	0.00260031	0	
40	0.00657213	0.00778312	0.00836624	0.00816831	0.00666972	0.00452276	0.0025167	0	
41	0.00668628	0.00781624	0.00831231	0.00803493	0.00649644	0.00437308	0.00243848	0	
42	0.00679205	0.00784169	0.00825502	0.00790488	0.00633229	0.00423309	0.0023652	0	
43	0.00688955	0.00785989	0.00819476	0.0077781	0.00617662	0.00410196	0.00229644	0	
44	0.00697893	0.00787128	0.0081319	0.00765452	0.00602883	0.00397897	0.00223184	0	
45	0.00706037	0.00787626	0.00806677	0.00753405	0.00588837	0.00386344	0.00217104	0	
46	0.00713405	0.00787525	0.00799965	0.00741662	0.00575472	0.00375477	0.00211376	0	
47	0.00720019	0.00786863	0.00793083	0.00730213	0.0056274	0.00365242	0.00205969	0	
48	0.00725902	0.00785676	0.00786054	0.00719049	0.00550598	0.00355589	0.0020086	0	
49	0.00731075	0.00784	0.00778901	0.0070816	0.00539006	0.00346471	0.00196024	0	
50	0.00735565	0.0078187	0.00771644	0.00697538	0.00527926	0.00337847	0.00191441	0	
51	0.00739396	0.00779317	0.007643	0.00687173	0.00517324	0.0032968	0.00187091	0	
52	0.00742593	0.00776373	0.00756887	0.00677055	0.00507168	0.00321934	0.00182957	0	
53	0.00745182	0.00773067	0.0074942	0.00667175	0.00497428	0.00314579	0.00179022	0	
54	0.00747189	0.00769426	0.00741911	0.00657525	0.00488077	0.00307585	0.00175273	0	
55	0.00748641	0.00765476	0.00734373	0.00648096	0.00479091	0.00300926	0.00171695	0	
56	0.00749563	0.00761243	0.00726816	0.00638879	0.00470445	0.00294577	0.00168275	0	
57	0.0074998	0.0075675	0.00719251	0.00629867	0.00462118	0.00288517	0.00165004	0	
58	0.00749917	0.00752019	0.00711686	0.00621052	0.00454091	0.00282724	0.0016187	0	
59	0.007494	0.0074707	0.0070413	0.00612427	0.00446344	0.0027718	0.00158864	0	
